Word,Frequency 
movieremak,1
halv,1
cosimo,3
guzmán,1
heistsinc,1
rosalind,5
clarksonsoon,1
capacitybroth,1
2002it,1
funnyyou,1
guysther,1
characterswilliam,1
hmaci,1
rileyisaiah,1
leonsam,1
peromichael,1
totoandi,1
davoli,2
basilgabriell,1
michellejennif,1
esposito,3
pero,2
carmelageorg,1
jerzi,1
wheelchairthi,1
dielaugh,1
loserbum,1
willian,2
minimasterpiec,1
gassman,1
2002s,1
uhm,1
entereth,1
cont,2
wittic,1
expcept,1
burglari,1
lifer,1
clarkson,3
mahalov,1
babitch,1
notfair,3
cheatedjust,1
notdefin,1
collingwood,1
thatno,1
luckthi,1
fargosam,1
meathead,4
perfectionand,1
alsolui,1
cosimoand,1
roleth,1
brothersther,1
careersthey,1
mutha,1
rational,1
strictur,1
jur,1
govno,1
thenstillsoviet,1
diametr,1
14yo,1
sharikov,2
tsunami,3
efenstor,1
lexicon,1
cussword,1
ussr,2
bulgakov,2
artfilm,1
margarita,3
scorewith,1
razrukha,1
colloqui,2
191820,1
wideopen,1
bricki,1
squeak,2
pitchblack,2
postsoviet,1
tvproduc,1
hel,1
longban,1
mikhail,1
late80,1
washedout,2
evstigneev,1
gravita,2
creaturesharikov,1
tolokonnikov,1
lecter,2
bypass,1
unrestor,1
untransl,1
terminolog,1
devon,2
sawa,2
amo,8
crawley,1
schneider,6
hallier,1
bertram,1
jhene,1
erwin,2
lastewka,1
megan,7
mcpherson,2
halfandhalf,1
chaser,1
nebraska,3
heyheytwist,1
dodgi,4
fallin,1
blainsworth,1
ainsworth,1
blainssometh,1
breakther,1
f5,1
afraidthi,1
donenow,1
tornadoit,1
youif,1
richer,5
knockoff,4
httpwwwgitwisterscom,1
nothigh,2
nj,4
grinch,19
carrey,17
momsen,4
seuss,3
lofti,2
madelin,5
episodesgeorg,1
tambor,2
irwin,2
baranski,1
grinchtogeth,1
grinchparticular,1
horner,1
carreyi,1
whoa,3
7year,1
movietaylor,1
trapp,1
childrenno,1
expressionson,1
strongsh,1
cheermeist,1
genious,2
skellington,1
3dimension,1
whovill,3
louwho,1
toddler,3
drseusss,1
oneth,1
cuteespeci,1
filmnoth,1
grinchma,1
watchi,1
timesthey,1
retardedi,1
annoyingthi,1
notinsid,1
notfunnyi,1
othewis,1
insiderhollywood,1
tht,1
roeper,4
sicn,1
postmast,1
narrtor,1
muppet,24
presentationoh,1
wellbut,1
itjim,1
carey,3
beatbut,1
sup,1
doit,2
fantasyadventur,1
nottaxi,1
racer,1
galvatron,1
autobot,1
gi,5
android,1
bobo,1
notfli,1
heidi,1
barbapapa,1
etait,1
une,2
foi,2
lhomm,2
mazing,1
atlanti,16
pretitl,1
nimoy,1
aeof,1
castaway,3
notident,2
outand,2
pfiefer,1
characterseven,1
nadia,1
pendant,1
kida,1
wierd,3
garfish,1
etcth,1
nemoth,1
20k,1
mylo,1
glassesa,1
fightwith,1
nautilius,1
plotaft,1
sunken,1
charactist,1
infring,1
revis,2
notsens,1
soid,1
computergener,1
probal,1
weel,1
alladin,1
smoothest,1
novello,1
santorini,1
joshua,2
strongbear,1
notprovid,3
hott,2
gunna,1
1914,3
milo,3
notposit,1
ideascreenplay,1
okcould,1
betterth,2
lovera,1
atlantisneg,1
thisthey,1
thisit,2
runtimeenjoy,1
thoughcant,1
sindbadlik,1
doradothi,1
notgooda,1
notearth,2
madeforfiveyearold,1
groov,13
songdriven,1
unchart,2
boldest,1
profesor,1
fivehundredmillion,1
whirlwind,3
comatos,3
crackhead,1
turret,1
sistercrack,1
syndromeh,1
batboy,1
mare,4
winningham,4
kirsten,10
tourett,2
stagey,2
majkowski,1
paperboyprotagonist,1
brashear,14
sharecropp,1
whereupon,1
bayonn,1
diver,13
holbrook,3
fierceth,1
commiser,1
sawovercom,1
racismstruggl,1
lightbest,1
lifed,1
nirowho,1
filmgreat,1
performanceand,1
charliz,3
braverygreat,1
inspirationyou,1
tillman,3
throughoutmen,1
blitz,3
clubhous,1
cudd,2
betsi,1
peopleyoul,1
dowhi,1
restraint,6
mater,1
wilpow,1
snooz,1
insurmount,1
theron,3
uncyn,1
overdramat,4
flunk,1
sloven,1
risen,1
cinemtrophi,1
lumbl,1
rapoport,1
willpow,2
rapaport,4
welledit,1
hahahai,1
thoi,1
aime,1
isham,2
filmscor,1
unalloy,1
peanut,4
retold,2
hydrogen,1
notshove,1
creeklik,1
16yearold,1
lifealt,1
barrack,1
certifi,1
pitiless,1
boyz,3
desegreg,1
dawid,1
dhawan,5
madeup,2
actioncomedi,1
amitabh,9
bachan,2
govinda,8
nd,1
assi,1
chutki,1
naab,1
daal,1
songhilari,1
notrevolutionari,2
timepass,1
masti,1
evergreen,5
anupam,4
kher,4
mrsmadhuri,1
nene,1
dixit,1
amit,1
funand,1
enjoybad,1
miyan,1
chote,1
deliveryit,1
stupidbut,1
dhavan,1
questionsoth,1
genredavid,1
dhavangovinda,1
comboar,1
shola,1
aur,1
shabnam,2
aankhen,1
raja,8
babu,5
saajan,2
chale,1
sasur,1
deewana,2
mastana,2
colli,2
jodi,16
no1,2
haseena,1
manjayegi,1
ek,1
gyarah,1
notrais,1
horrorghost,1
notencount,1
leung,3
cgs,1
prehensil,1
garr,1
elizondo,2
quinlan,1
mcarthur,1
mcgill,1
ramsey,1
estell,1
linn,1
renoir,4
ingrid,6
roberto,3
rossellini,3
anastasia,4
onceoverlight,1
pastel,1
manouvr,1
elena,2
41,3
sokorowska,1
guardian,3
francoi,3
rollan,1
vaguelypolit,1
selfabsorb,5
virtuous,3
chevincourt,1
liaison,1
eugèn,1
jouanneau,1
fiancè,1
trajectori,4
venalityyou,1
todaya,1
flaunt,1
notunderstood,1
countess,3
magnat,1
failproof,1
entrain,1
deliri,4
backroom,1
handler,1
balloonist,1
bastill,1
upstairsdownstair,1
redux,1
gaston,1
modot,1
gamekeep,1
capo,1
nonfrench,1
så,5
som,5
himmelen,5
unsaid,2
dareus,2
abuzz,1
woolf,1
dalloway,1
maman,4
putain,4
philippon,1
monograph,1
eustach,8
mes,6
amoureus,1
père,1
noël,1
rese,2
véronika,1
maximum,5
alphavill,1
elaps,1
circumscrib,1
vertigo,13
scotti,2
léaud,3
godard,11
irma,1
vep,1
antoin,2
doinel,1
scarf,1
tweedi,2
directionseek,1
mimicri,1
slowfor,1
hanek,1
japanesekorean,1
interestingit,2
ministerthank,1
ingela,2
inger,4
gabriella,6
87year,1
olga,3
notdiscuss,1
singinghum,1
mantra,2
interconnected,1
moviehighlight,1
nyqvist,4
rapt,1
directionproductionact,1
listenit,1
ander,1
nyberg,1
being,1
georgegabriel,1
berkovit,1
soulheal,1
johannesburg,1
notshed,1
abod,1
stefan,2
nilsson,1
harald,1
gunnar,1
paalgard,1
shield,7
sanctimoni,1
pretenc,1
sob,8
leaud,3
oneself,6
humanb,1
unmov,1
gabriellawhi,1
notweak,1
daréus,1
lowpac,1
stig,1
nikla,1
frida,2
hallgren,2
andré,5
sjöberg,1
sjöholm,1
gossip,4
siv,1
ilva,1
lööf,1
holmfrid,1
mikael,1
rahm,1
arn,1
lennart,1
jähkel,1
paraíso,1
ita,1
moberg,1
norrland,1
pollock,1
sjoholm,1
wellround,4
crowdpleas,1
ammunit,2
errorspott,1
saccharinedebunk,1
proverbi,2
threestarfar,1
technologyfocus,1
selfseek,1
swede,1
overtalki,1
talkiest,1
mid70,2
ofwhat,1
hearfelt,1
notbiggerthanlif,1
sweedish,1
insular,2
pow,2
zaara,1
deewaar,1
zara,2
raghubir,1
yadav,1
rajendra,1
gupta,1
bachchan,2
khanna,7
rao,8
sanjay,1
dutt,1
nothidden,1
sd,1
tanuja,1
menon,1
kk,1
sarkar,1
oldi,4
kwai,1
spanki,3
babysit,6
timewith,1
coerc,1
maven,1
gilbert,2
morrisey,1
surran,1
assumpt,3
bbctv,1
handout,1
parentsinlaw,1
oyelowo,1
unquestion,7
wilton,2
unsympathet,2
selfcentr,1
querul,1
idiotwoman,1
fourdimension,1
malahid,1
exasper,2
mcteer,1
coarsen,1
rori,2
kinnear,24
lucinda,1
dryzek,1
halfbroth,1
dim,5
anticlimact,4
enquiri,1
unfavour,1
overemot,1
notrubbish,1
echelon,3
needi,4
pseudoartist,1
dwelt,1
grushenka,1
notpseudoartist,1
oradoursurglan,1
zeal,2
notconfus,3
doco,2
deutschen,1
panzer,1
iwo,1
jima,1
versaill,3
treati,7
26part,1
19331939,2
1939may,1
mayjun,1
1940may,1
barbarossa,1
junedecemb,1
19311942,1
19391942,1
19401943,1
stalingrad,1
1942februari,1
wolfpack,1
19411943,1
burma,2
19401941,1
reich,3
19401944,1
pincer,1
genocid,1
19411945,1
februarymay,1
februari,1
1942juli,1
februaryseptemb,1
everbodi,1
notglorifi,2
11th,8
70si,1
doubtunmiss,1
210,1
minifilm,1
englishnorth,1
whyhow,1
objectivefair,1
notexagger,2
unrecogn,1
mountbatten,1
maltreat,1
nonjewish,1
notnumber,1
until,2
dumbstuck,1
madeus,1
conflictand,2
backwith,1
timebut,2
buffwatch,1
documentarydefinit,1
alistair,3
analys,2
irreplac,1
nadir,1
documentarianken,1
nouvell,1
subvalu,1
undu,2
tora,1
patton,4
dunkirk,1
decri,1
notphysic,2
sombr,2
aircraft,5
eyewit,2
wwiino,1
historybut,1
extant,1
convoy,1
theo,2
waw,2
notadequ,1
hobbesian,1
propiti,1
unworthi,2
scoobydoo,4
enjoyth,1
creatorswrit,1
quickchang,1
roobiroo,1
ignobl,1
cartooni,2
oftenit,1
blackdot,1
eyesin,1
sitter,2
phinius,1
bennett,2
meskimen,1
robi,1
autist,2
theatersth,1
usedther,1
shouldth,1
prob,1
writerth,1
witchtooth,1
fairyl,1
notwan,2
minutesi,1
anywaysi,1
stationthey,1
unnecessaryth,1
actingit,1
refund,1
nottick,1
wayyyyy,1
peteythi,1
chipmunk,1
altogetherbut,1
thingbonni,1
physco,1
bipolar,3
beeyotch,1
leathal,1
58,2
wayi,1
doggi,1
1958stand,1
hickori,1
repriev,2
ingor,1
yul,6
brynner,6
piraci,2
othersometim,1
primer,4
cartwright,1
dastard,4
cad,1
peavey,2
doubleperiod,1
crescent,1
hollywoodizedbut,1
rewritten,2
agreement,4
galveston,1
entertainmentand,1
wench,1
prudish,2
orleansear,1
deill,1
anbthoni,1
barataria,1
1812,1
refrain,2
cede,1
defianc,1
statesmanship,1
physicallylov,1
mathew,1
onslow,1
fran,1
freshen,1
grigg,2
nozaki,1
pereira,4
moyer,2
edith,2
jensen,2
nelli,2
manley,1
walli,1
westmor,1
adventurelevel,1
greyhair,1
wellmount,2
cb,2
veryfin,1
notgrant,1
notfortun,1
primetim,1
beluch,1
38,3
produceractor,1
overse,1
laski,1
loyalk,1
rosson,1
milkyway,1
dixon,11
200seat,1
standingov,1
croisett,1
openair,2
bonita,1
granvill,1
naci,1
intelligenceinsult,1
inoffens,1
nottheatric,1
idiosyncrasi,2
intermin,1
fowl,1
françois,2
lebrun,3
carolyn,1
hardcov,1
font,1
madeand,1
gamer,2
herint,1
spymat,1
corki,3
goosebump,1
nextgener,1
lohan,3
tate,2
bostwick,2
takeaway,1
tracheotomi,1
nancyd,1
fingerprint,3
flashlight,1
magnifi,1
csi,2
pipsqueak,1
boobi,3
whocareswhodoneit,1
teenybopp,1
tween,2
notexceed,1
nottreat,2
beautifulest,1
proust,1
recherch,1
perdu,1
baudelair,1
rachael,1
notdeceiv,1
notdump,1
mid40,1
sixtyish,1
silverhair,1
20ish,1
usher,4
antiqu,6
crocker,1
kattan,1
10yearold,1
burp,1
stormbreak,1
notsyrupi,1
benhur,1
procur,2
nickelodeon,3
blimp,1
notpaper,1
worstbecaus,1
ditz,1
bumbum,1
youa,1
minibre,1
kamp,1
dh,1
overreli,3
156,1
96,4
18yearold,2
notbright,1
notold,2
fantasyland,1
notresembl,1
notjame,1
19381981,1
tucson,3
12hour,1
connoisseurship,1
existentialist,1
215,1
lameass,1
bullthey,1
mole,6
hulu,1
outwho,1
crawford,4
doer,2
wherev,6
trot,2
kopin,4
preachyor,1
mewel,1
funnot,1
skimpi,2
paperback,4
snail,1
zgrade,1
straightlac,2
sandra,7
bullock,2
101499,1
veronika,3
patron,4
pervertish,1
schwarznegg,1
scumbag,3
raina,3
serg,1
uninspir,6
bonhamcart,4
prefilm,1
peacock,1
ryecart,2
pip,2
torren,2
refut,2
sergius,2
cavalri,3
selfdramat,1
soldieroffortun,1
immateri,2
notrefut,1
notbetray,1
1894,1
methink,1
vadi,3
rtaylor,1
pagan,2
brandauer,1
syudov,1
petronius,1
post68,1
womanhood,3
2hour,1
aural,5
undecid,2
campriot,1
nero,1
bandaur,1
murmur,1
triangular,1
headlight,2
desoto,1
willett,1
augustus,2
milverton,3
brettholm,1
holmess,1
lestrad,2
moriarti,2
¨scandal,1
boheme¨,1
adler,2
enamor,2
brett,5
cush,1
impetu,2
botcher,1
nigel,2
cornelius,2
fudg,4
churchil,2
nickola,2
serena,2
221,1
hammond,1
howeverfinanci,1
baskervill,1
outcri,1
1905,1
1898,1
omdurman,1
mahdist,1
ceylon,1
1903,1
quicklyor,1
isi,1
weth,1
publicleft,1
mrbrett,1
sonarman65yahoocom,1
conondoyl,1
blackwel,1
norma,1
swinstead,1
burglar,1
standbi,1
stockard,1
fairchild,1
cassavetess,2
farscap,2
iman,1
benvictor,1
ventresca,2
greenberg,1
seriesateamairwolfknightrid,1
dangercsi,1
heyerdahl,4
ra,1
aku,1
precolubian,1
polynesia,3
raft,5
balsa,1
equidor,1
101,8
professortyp,1
migratori,1
intrepid,2
eastward,1
tahiti,3
tropic,1
norwegian,3
ethnograph,1
bred,2
ecuador,1
chile,6
scandanavian,1
forerunn,1
moxi,1
crewmen,1
knowhow,1
raftbuild,1
pseudoscientif,1
seamanship,1
angloethnocentr,1
pageturn,1
newsreelstyl,1
inca,1
seago,1
undetermin,1
apprais,1
contra,2
todo,2
gpa,1
lumpen,1
grana,1
graúda,1
à,4
nonchronolog,1
epilogu,4
sao,1
paulo,4
cosmet,1
notpretti,3
peripheri,2
são,2
teodoro,1
giulio,1
lope,1
cláudia,1
leona,1
caval,1
soninha,1
sílvia,1
lourenço,2
waldomiro,1
ailton,1
graça,1
terezinha,1
meola,1
regener,4
júlio,1
ismael,1
araújo,1
cineast,2
earlycenturi,1
drainingetc,1
overstyl,1
operalik,1
closur,10
garber,1
rolesi,1
examplei,1
notland,1
volckman,5
tan,2
scanner,6
immortel,1
vitam,1
woefulli,4
rotoscop,8
tron,2
animationl,1
cofund,1
luxembourg,1
14,1
liveactor,1
hoist,1
omin,4
technoir,1
dimlylit,1
coincident,4
2054,6
scurri,2
ultramodern,2
masamun,1
shirow,1
nearinvis,1
stealth,2
supercorpor,1
doomladen,1
cyberpunk,3
techheavi,1
avalon,2
cultiv,4
spartan,2
snooti,2
mccormack,1
pryce,1
watcheven,1
misslead,1
flowcontinu,1
blueray,1
swarthi,1
alltoor,1
dystop,1
conven,1
motioncaptureanim,1
rash,6
notsecondari,1
nosey,1
tab,2
adrenalin,3
springi,1
actionthril,2
cadenc,2
wallsceilingsscreen,1
smokemiragespeci,1
nicelook,2
actorscgi,1
difficultimpract,1
wellaccomplish,2
filmlov,2
rebirth,6
cartoonist,2
innovatori,1
unanim,2
notsolid,1
tasuiev,1
rourk,8
lookalikethat,1
marv,1
paragon,1
talenam,1
brio,3
on,1
brim,4
kidswel,1
naughtier,1
retort,1
eragorn,1
comicliber,1
tintin,1
asterix,1
valereon,1
onif,1
upperag,1
nerdstigma,1
prejud,1
artlov,1
antiusaori,1
notcarri,6
hyperstyl,1
linklat,2
amalgam,1
deckard,1
ec,2
zemecki,1
dekker,1
twotim,2
trainor,2
firepok,1
madman,5
jolli,6
kringl,1
silvestri,1
cundey,1
hiccup,1
guffaw,1
sanguinari,1
placeand,1
eyeswhat,1
blackwhit,2
ghostintheshel,1
vive,1
comicstrip,2
expres,1
corto,1
guanajuato,1
lightercompositor,1
runneresquir,1
bladerunneresquir,1
desk,6
couer,1
revelatori,1
crossgener,1
virtuos,3
enerv,1
wizardri,2
avantpremier,1
imagina,1
monaco,1
axel,1
trove,1
maddin,2
eightbal,2
clow,1
howeverhmm,1
welly,1
gardner,2
sociolog,4
meli,1
lumier,4
ossif,1
faceless,3
cctv,1
allse,1
entrap,1
gall,4
100year,1
cinematograpi,1
noncreat,1
pathway,2
stultifi,1
mercantil,1
chekhov,1
harlotri,1
sorti,5
lyon,1
1895,3
replica,3
cameral,1
paltri,1
1500,1
loumier,1
crisscross,1
starri,2
notinterrupt,1
notstultifi,1
thirtythre,2
indien,1
cinématograph,1
lumièr,2
stationari,2
slideshow,1
usin,3
arroseur,1
arrosé,1
thennorm,1
lumiér,1
tftc,1
claus,8
traynor,1
lunat,6
oneminut,1
inventor,5
edison,8
larrivé,1
dun,1
ciotat,1
1912,2
overplump,1
sheehan,1
antiiraq,1
tirad,2
notiraq,1
siddon,1
lara,9
markpaul,1
gosselaar,1
architect,3
hiral,2
hirarala,1
hirarl,1
gulab,1
bhoomika,2
chawla,1
scholarship,6
uneduc,3
itwith,1
haril,10
kasturba,3
mohanda,4
karamchand,4
shefali,4
chayya,1
partitionth,1
movementetc,1
forefath,2
backdropmind,1
youther,1
telfaxinternet,1
nonviol,1
mahatmalik,1
drugsalcohol,1
thoughtsher,1
sainiksoldierson,1
nationpleas,1
waitingi,1
1982he,1
feroz,5
abba,3
shrivel,1
shetti,1
shah,3
anil,7
kapoor,14
girish,1
karnad,1
tughlaq,1
bulletin,3
nothighlight,1
jaihind,1
createmak,1
einstein,18
notbehav,1
confusedtowardsfamili,1
largerthanlif,3
overview,2
gandhior,1
hassan,1
ram,3
vinod,1
awesomeit,2
superbthi,1
lowiniti,1
thingmost,1
ashoka,1
mangal,1
pandeyloc,1
firoz,1
notcreat,2
overreact,1
hinduism,1
shuttl,2
gujarat,1
gandhiwhat,1
tangent,2
upto,1
askedcinemat,1
fadein,1
fadeout,3
luckdepriv,1
lifespan,1
despond,1
darshan,3
jariwala,3
caricaturish,1
humanis,1
boringdirector,1
harilal,1
notcondemn,1
wrongthi,1
fatherat,1
gandhimi,2
yesit,1
watchbrilli,1
trainorwho,1
hubbi,2
mustwatchonc,1
abbad,1
impati,2
notbrought,2
gandhiji,1
dysfunctin,1
playsguruk,1
desai,1
wonderfullya,1
monsoon,1
raghupati,1
raghava,1
agoit,1
earlieron,1
notpush,3
beatup,1
wellintent,2
cityworld,1
grit,6
notpolish,1
overlypad,1
cheesebal,2
sendup,4
juniorhigh,1
jeanan,1
garafalo,2
azaria,7
greg,27
lasser,4
notsosurefoot,1
hartman,2
silverwar,2
publicist,2
kel,4
reuben,6
spleen,4
olin,3
forlani,3
casanova,2
kinka,3
plani,1
betrayaland,1
waythi,1
houst,1
inaud,2
tweak,1
unneccesari,1
wittier,1
amoung,1
commite,1
beege,1
booktyp,1
notstori,1
neverwer,1
lessthanhero,1
mrfurious,1
comicgonefilm,1
notanger,1
shaft,6
burger,1
barmi,1
fishey,1
toothless,2
gnaw,2
unobserv,1
secondr,1
rajah,2
cutleri,1
dilig,1
cape,5
demigod,1
foothil,1
olympus,1
notmock,1
instuff,1
effectu,1
mm,3
wellamaz,1
lobster,1
garafolo,1
watchworthi,1
geofferi,1
hackman,2
ruben,1
bowler,6
furiouss,2
gibberish,1
fraculat,1
freinkenpuss,1
twothumbsup,1
ultracampi,1
superwannab,1
bargainbas,1
yoda,6
limo,2
fuhrer,3
credo,1
myriad,4
scum,2
hitter,1
flatul,1
incapacit,1
barbecu,1
stupefi,1
assemblag,1
applic,1
longdead,1
tenabl,1
annabel,1
leek,1
jenif,1
pras,1
conformist,1
picker,1
